fill	x	y	key	tooltip	clickSelects	showSelected1	group	xmin	xmax	ymin	ymax	colour	size
#FF9273	1	-5	Develop.a.district.wide.plan.for.consistent.and...	0.559571464397655	Develop.a.district.wide.plan.for.consistent.and...	Identify.a.process.for.monitoring.progress.of.t...	126	0.5	1.5	-5.5	-4.5	#FF9273	0
#FFAC92	1	-13	Develop.a.district.wide.plan.for.consistent.and...	0.431896640734161	Develop.a.district.wide.plan.for.consistent.and...	Administer.Self.Assessment.Practice.Profile.at....	127	0.5	1.5	-13.5	-12.5	#FFAC92	0
#FFD0C0	1	-12	Develop.a.district.wide.plan.for.consistent.and...	0.244798515070712	Develop.a.district.wide.plan.for.consistent.and...	Administer.implementation.survey..e.g..Collabor...	128	0.5	1.5	-12.5	-11.5	#FFD0C0	0
#FFA58A	1	-11	Develop.a.district.wide.plan.for.consistent.and...	0.46423931914266	Develop.a.district.wide.plan.for.consistent.and...	Use.technology.to.increase.the.quality.and.time...	129	0.5	1.5	-11.5	-10.5	#FFA58A	0
#FFB59D	1	-6	Develop.a.district.wide.plan.for.consistent.and...	0.383664984479915	Develop.a.district.wide.plan.for.consistent.and...	Participate.in.regional..cadre..and.state.event...	130	0.5	1.5	-6.5	-5.5	#FFB59D	0
#FFA98F	1	-13	Develop.a.district.wide.plan.for.consistent.and...	0.444673452126606	Develop.a.district.wide.plan.for.consistent.and...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	131	0.5	1.5	-13.5	-12.5	#FFA98F	0
#FFAD93	1	-13	Develop.a.district.wide.plan.for.consistent.and...	0.426060974830767	Develop.a.district.wide.plan.for.consistent.and...	Develop.and.implement.protocol.for.conducting.w...	132	0.5	1.5	-13.5	-12.5	#FFAD93	0
#FFA98F	1	-13	Develop.a.district.wide.plan.for.consistent.and...	0.444002392724002	Develop.a.district.wide.plan.for.consistent.and...	Annually..summarize.district.wide.fidelity.and....	133	0.5	1.5	-13.5	-12.5	#FFA98F	0
#FFC0AB	1	-15	Develop.a.district.wide.plan.for.consistent.and...	0.328593218997191	Develop.a.district.wide.plan.for.consistent.and...	Establish.district..and.building.level.goal.s.....	134	0.5	1.5	-15.5	-14.5	#FFC0AB	0
#FFAB91	1	-14	Develop.a.district.wide.plan.for.consistent.and...	0.433071029241853	Develop.a.district.wide.plan.for.consistent.and...	Revisit.and.revise.PD.plans.based.on.data.	135	0.5	1.5	-14.5	-13.5	#FFAB91	0
#FF987A	1	-11	Develop.a.district.wide.plan.for.consistent.and...	0.531290707249586	Develop.a.district.wide.plan.for.consistent.and...	Develop.timelines.and.expectations.aligning.imp...	136	0.5	1.5	-11.5	-10.5	#FF987A	0
#FFA78C	1	-9	Develop.a.district.wide.plan.for.consistent.and...	0.454708921555219	Develop.a.district.wide.plan.for.consistent.and...	Align.implementation.goals.with.CSIP..Comprehen...	137	0.5	1.5	-9.5	-8.5	#FFA78C	0
#FFA388	1	-14	Develop.a.district.wide.plan.for.consistent.and...	0.473929560540418	Develop.a.district.wide.plan.for.consistent.and...	Teacher_leader_growth_mindset_In_Place	138	0.5	1.5	-14.5	-13.5	#FFA388	0
#FF8060	1	-11	Develop.a.district.wide.plan.for.consistent.and...	0.641049939547203	Develop.a.district.wide.plan.for.consistent.and...	Total_amount_in_place	139	0.5	1.5	-11.5	-10.5	#FF8060	0
#FFD4C5	1	-14	Develop.a.district.wide.plan.for.consistent.and...	0.225033123428641	Develop.a.district.wide.plan.for.consistent.and...	ETLP_avg	140	0.5	1.5	-14.5	-13.5	#FFD4C5	0
#FFDDD1	1	-17	Develop.and.implement.protocol.for.conducting.w...	0.17752114240831	Develop.and.implement.protocol.for.conducting.w...	Form.district.leadership.team..DLT....see.Bluep...	141	0.5	1.5	-17.5	-16.5	#FFDDD1	0
#FFF1EB	1	-13	Develop.and.implement.protocol.for.conducting.w...	0.076081167661547	Develop.and.implement.protocol.for.conducting.w...	Designate.district.level.contact.person.	142	0.5	1.5	-13.5	-12.5	#FFF1EB	0
#FFD1C1	1	-14	Develop.and.implement.protocol.for.conducting.w...	0.238945661656369	Develop.and.implement.protocol.for.conducting.w...	Designate.building.level.contact.person..for.ea...	143	0.5	1.5	-14.5	-13.5	#FFD1C1	0
#FFB29A	1	-13	Develop.and.implement.protocol.for.conducting.w...	0.398268313894256	Develop.and.implement.protocol.for.conducting.w...	Develop.protocol.for.maintaining.ongoing.commun...	144	0.5	1.5	-13.5	-12.5	#FFB29A	0
#FFAD93	1	-14	Develop.and.implement.protocol.for.conducting.w...	0.426060974830767	Develop.and.implement.protocol.for.conducting.w...	Develop.a.district.wide.plan.for.consistent.and...	145	0.5	1.5	-14.5	-13.5	#FFAD93	0
#FF9A7C	1	-12	Develop.and.implement.protocol.for.conducting.w...	0.521276008598311	Develop.and.implement.protocol.for.conducting.w...	Identify.a.process.for.monitoring.progress.of.t...	146	0.5	1.5	-12.5	-11.5	#FF9A7C	0
#FF9F83	1	-9	Develop.and.implement.protocol.for.conducting.w...	0.49440554261351	Develop.and.implement.protocol.for.conducting.w...	Administer.Self.Assessment.Practice.Profile.at....	147	0.5	1.5	-9.5	-8.5	#FF9F83	0
#FFDACD	1	-17	Develop.and.implement.protocol.for.conducting.w...	0.195095221329917	Develop.and.implement.protocol.for.conducting.w...	Administer.implementation.survey..e.g..Collabor...	148	0.5	1.5	-17.5	-16.5	#FFDACD	0
#FF9779	1	-7	Develop.and.implement.protocol.for.conducting.w...	0.53440666602507	Develop.and.implement.protocol.for.conducting.w...	Use.technology.to.increase.the.quality.and.time...	149	0.5	1.5	-7.5	-6.5	#FF9779	0
#FFCDBC	1	-15	Develop.and.implement.protocol.for.conducting.w...	0.259544666959038	Develop.and.implement.protocol.for.conducting.w...	Participate.in.regional..cadre..and.state.event...	150	0.5	1.5	-15.5	-14.5	#FFCDBC	0
#FF9E81	1	-11	Develop.and.implement.protocol.for.conducting.w...	0.499229270938786	Develop.and.implement.protocol.for.conducting.w...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	151	0.5	1.5	-11.5	-10.5	#FF9E81	0
#FF0000	1	-1	Develop.and.implement.protocol.for.conducting.w...	1	Develop.and.implement.protocol.for.conducting.w...	Develop.and.implement.protocol.for.conducting.w...	152	0.5	1.5	-1.5	-0.5	#FF0000	0
#FF8665	1	-4	Develop.and.implement.protocol.for.conducting.w...	0.616974532183001	Develop.and.implement.protocol.for.conducting.w...	Annually..summarize.district.wide.fidelity.and....	153	0.5	1.5	-4.5	-3.5	#FF8665	0
#FF9071	1	-7	Develop.and.implement.protocol.for.conducting.w...	0.566407525914717	Develop.and.implement.protocol.for.conducting.w...	Establish.district..and.building.level.goal.s.....	154	0.5	1.5	-7.5	-6.5	#FF9071	0
#FFAA90	1	-12	Develop.and.implement.protocol.for.conducting.w...	0.440315051650756	Develop.and.implement.protocol.for.conducting.w...	Revisit.and.revise.PD.plans.based.on.data.	155	0.5	1.5	-12.5	-11.5	#FFAA90	0
#FF9172	1	-9	Develop.and.implement.protocol.for.conducting.w...	0.56469369841838	Develop.and.implement.protocol.for.conducting.w...	Develop.timelines.and.expectations.aligning.imp...	156	0.5	1.5	-9.5	-8.5	#FF9172	0
#FFA489	1	-8	Develop.and.implement.protocol.for.conducting.w...	0.467798452244996	Develop.and.implement.protocol.for.conducting.w...	Align.implementation.goals.with.CSIP..Comprehen...	157	0.5	1.5	-8.5	-7.5	#FFA489	0
#FF7D5C	1	-9	Develop.and.implement.protocol.for.conducting.w...	0.658563146821866	Develop.and.implement.protocol.for.conducting.w...	Teacher_leader_growth_mindset_In_Place	158	0.5	1.5	-9.5	-8.5	#FF7D5C	0
#FF8161	1	-12	Develop.and.implement.protocol.for.conducting.w...	0.635983212146255	Develop.and.implement.protocol.for.conducting.w...	Total_amount_in_place	159	0.5	1.5	-12.5	-11.5	#FF8161	0
#FFC9B7	1	-7	Develop.and.implement.protocol.for.conducting.w...	0.280596852530479	Develop.and.implement.protocol.for.conducting.w...	ETLP_avg	160	0.5	1.5	-7.5	-6.5	#FFC9B7	0
#FFB299	1	-3	Develop.protocol.for.maintaining.ongoing.commun...	0.40047133868294	Develop.protocol.for.maintaining.ongoing.commun...	Form.district.leadership.team..DLT....see.Bluep...	161	0.5	1.5	-3.5	-2.5	#FFB299	0
#FFDDD1	1	-4	Develop.protocol.for.maintaining.ongoing.commun...	0.178699735182931	Develop.protocol.for.maintaining.ongoing.commun...	Designate.district.level.contact.person.	162	0.5	1.5	-4.5	-3.5	#FFDDD1	0
#FFB49C	1	-4	Develop.protocol.for.maintaining.ongoing.commun...	0.388562852202935	Develop.protocol.for.maintaining.ongoing.commun...	Designate.building.level.contact.person..for.ea...	163	0.5	1.5	-4.5	-3.5	#FFB49C	0
#FF0000	1	-1	Develop.protocol.for.maintaining.ongoing.commun...	1	Develop.protocol.for.maintaining.ongoing.commun...	Develop.protocol.for.maintaining.ongoing.commun...	164	0.5	1.5	-1.5	-0.5	#FF0000	0
#FF8160	1	-3	Develop.protocol.for.maintaining.ongoing.commun...	0.637891829042081	Develop.protocol.for.maintaining.ongoing.commun...	Develop.a.district.wide.plan.for.consistent.and...	165	0.5	1.5	-3.5	-2.5	#FF8160	0
#FF9678	1	-8	Develop.protocol.for.maintaining.ongoing.commun...	0.540618515599011	Develop.protocol.for.maintaining.ongoing.commun...	Identify.a.process.for.monitoring.progress.of.t...	166	0.5	1.5	-8.5	-7.5	#FF9678	0
#FF9779	1	-7	Develop.protocol.for.maintaining.ongoing.commun...	0.534564509837872	Develop.protocol.for.maintaining.ongoing.commun...	Administer.Self.Assessment.Practice.Profile.at....	167	0.5	1.5	-7.5	-6.5	#FF9779	0
#FFCFBE	1	-10	Develop.protocol.for.maintaining.ongoing.commun...	0.25265552331413	Develop.protocol.for.maintaining.ongoing.commun...	Administer.implementation.survey..e.g..Collabor...	168	0.5	1.5	-10.5	-9.5	#FFCFBE	0
#FF8F70	1	-4	Develop.protocol.for.maintaining.ongoing.commun...	0.573084157844596	Develop.protocol.for.maintaining.ongoing.commun...	Use.technology.to.increase.the.quality.and.time...	169	0.5	1.5	-4.5	-3.5	#FF8F70	0
#FFB69E	1	-7	Develop.protocol.for.maintaining.ongoing.commun...	0.380335004150811	Develop.protocol.for.maintaining.ongoing.commun...	Participate.in.regional..cadre..and.state.event...	170	0.5	1.5	-7.5	-6.5	#FFB69E	0
#FF9779	1	-8	Develop.protocol.for.maintaining.ongoing.commun...	0.532736571597973	Develop.protocol.for.maintaining.ongoing.commun...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	171	0.5	1.5	-8.5	-7.5	#FF9779	0
#FFB29A	1	-14	Develop.protocol.for.maintaining.ongoing.commun...	0.398268313894256	Develop.protocol.for.maintaining.ongoing.commun...	Develop.and.implement.protocol.for.conducting.w...	172	0.5	1.5	-14.5	-13.5	#FFB29A	0
#FFAF96	1	-14	Develop.protocol.for.maintaining.ongoing.commun...	0.414398351861606	Develop.protocol.for.maintaining.ongoing.commun...	Annually..summarize.district.wide.fidelity.and....	173	0.5	1.5	-14.5	-13.5	#FFAF96	0
#FFB8A1	1	-13	Develop.protocol.for.maintaining.ongoing.commun...	0.369066710713805	Develop.protocol.for.maintaining.ongoing.commun...	Establish.district..and.building.level.goal.s.....	174	0.5	1.5	-13.5	-12.5	#FFB8A1	0
#FFAB91	1	-13	Develop.protocol.for.maintaining.ongoing.commun...	0.433984494187783	Develop.protocol.for.maintaining.ongoing.commun...	Revisit.and.revise.PD.plans.based.on.data.	175	0.5	1.5	-13.5	-12.5	#FFAB91	0
#FFA78C	1	-14	Develop.protocol.for.maintaining.ongoing.commun...	0.456656642681064	Develop.protocol.for.maintaining.ongoing.commun...	Develop.timelines.and.expectations.aligning.imp...	176	0.5	1.5	-14.5	-13.5	#FFA78C	0
#FFB59E	1	-14	Develop.protocol.for.maintaining.ongoing.commun...	0.383240088326092	Develop.protocol.for.maintaining.ongoing.commun...	Align.implementation.goals.with.CSIP..Comprehen...	177	0.5	1.5	-14.5	-13.5	#FFB59E	0
#FF9C7F	1	-13	Develop.protocol.for.maintaining.ongoing.commun...	0.510386466830403	Develop.protocol.for.maintaining.ongoing.commun...	Teacher_leader_growth_mindset_In_Place	178	0.5	1.5	-13.5	-12.5	#FF9C7F	0
#FF7C5B	1	-10	Develop.protocol.for.maintaining.ongoing.commun...	0.663327818106001	Develop.protocol.for.maintaining.ongoing.commun...	Total_amount_in_place	179	0.5	1.5	-10.5	-9.5	#FF7C5B	0
#FFDACD	1	-15	Develop.protocol.for.maintaining.ongoing.commun...	0.195331155369231	Develop.protocol.for.maintaining.ongoing.commun...	ETLP_avg	180	0.5	1.5	-15.5	-14.5	#FFDACD	0
#FFCAB8	1	-10	Develop.timelines.and.expectations.aligning.imp...	0.276444269950665	Develop.timelines.and.expectations.aligning.imp...	Form.district.leadership.team..DLT....see.Bluep...	181	0.5	1.5	-10.5	-9.5	#FFCAB8	0
#FFF6F3	1	-18	Develop.timelines.and.expectations.aligning.imp...	0.0465046721448258	Develop.timelines.and.expectations.aligning.imp...	Designate.district.level.contact.person.	182	0.5	1.5	-18.5	-17.5	#FFF6F3	0
#FFC8B5	1	-10	Develop.timelines.and.expectations.aligning.imp...	0.287590248230166	Develop.timelines.and.expectations.aligning.imp...	Designate.building.level.contact.person..for.ea...	183	0.5	1.5	-10.5	-9.5	#FFC8B5	0
#FFA78C	1	-9	Develop.timelines.and.expectations.aligning.imp...	0.456656642681064	Develop.timelines.and.expectations.aligning.imp...	Develop.protocol.for.maintaining.ongoing.commun...	184	0.5	1.5	-9.5	-8.5	#FFA78C	0
#FF987A	1	-5	Develop.timelines.and.expectations.aligning.imp...	0.531290707249586	Develop.timelines.and.expectations.aligning.imp...	Develop.a.district.wide.plan.for.consistent.and...	185	0.5	1.5	-5.5	-4.5	#FF987A	0
#FF8E6E	1	-4	Develop.timelines.and.expectations.aligning.imp...	0.579009677224461	Develop.timelines.and.expectations.aligning.imp...	Identify.a.process.for.monitoring.progress.of.t...	186	0.5	1.5	-4.5	-3.5	#FF8E6E	0
#FF9B7E	1	-8	Develop.timelines.and.expectations.aligning.imp...	0.513997771684288	Develop.timelines.and.expectations.aligning.imp...	Administer.Self.Assessment.Practice.Profile.at....	187	0.5	1.5	-8.5	-7.5	#FF9B7E	0
#FFD3C4	1	-14	Develop.timelines.and.expectations.aligning.imp...	0.230388680332536	Develop.timelines.and.expectations.aligning.imp...	Administer.implementation.survey..e.g..Collabor...	188	0.5	1.5	-14.5	-13.5	#FFD3C4	0
#FF9F83	1	-9	Develop.timelines.and.expectations.aligning.imp...	0.493649673968765	Develop.timelines.and.expectations.aligning.imp...	Use.technology.to.increase.the.quality.and.time...	189	0.5	1.5	-9.5	-8.5	#FF9F83	0
#FFB29A	1	-5	Develop.timelines.and.expectations.aligning.imp...	0.398286331588968	Develop.timelines.and.expectations.aligning.imp...	Participate.in.regional..cadre..and.state.event...	190	0.5	1.5	-5.5	-4.5	#FFB29A	0
#FF9374	1	-6	Develop.timelines.and.expectations.aligning.imp...	0.554534015450537	Develop.timelines.and.expectations.aligning.imp...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	191	0.5	1.5	-6.5	-5.5	#FF9374	0
#FF9172	1	-6	Develop.timelines.and.expectations.aligning.imp...	0.56469369841838	Develop.timelines.and.expectations.aligning.imp...	Develop.and.implement.protocol.for.conducting.w...	192	0.5	1.5	-6.5	-5.5	#FF9172	0
#FF8969	1	-5	Develop.timelines.and.expectations.aligning.imp...	0.601372695307514	Develop.timelines.and.expectations.aligning.imp...	Annually..summarize.district.wide.fidelity.and....	193	0.5	1.5	-5.5	-4.5	#FF8969	0
#FF8F70	1	-6	Develop.timelines.and.expectations.aligning.imp...	0.572460429919268	Develop.timelines.and.expectations.aligning.imp...	Establish.district..and.building.level.goal.s.....	194	0.5	1.5	-6.5	-5.5	#FF8F70	0
#FF9071	1	-6	Develop.timelines.and.expectations.aligning.imp...	0.567105122375926	Develop.timelines.and.expectations.aligning.imp...	Revisit.and.revise.PD.plans.based.on.data.	195	0.5	1.5	-6.5	-5.5	#FF9071	0
#FF0000	1	-1	Develop.timelines.and.expectations.aligning.imp...	1	Develop.timelines.and.expectations.aligning.imp...	Develop.timelines.and.expectations.aligning.imp...	196	0.5	1.5	-1.5	-0.5	#FF0000	0
#FF805F	1	-2	Develop.timelines.and.expectations.aligning.imp...	0.644732592247594	Develop.timelines.and.expectations.aligning.imp...	Align.implementation.goals.with.CSIP..Comprehen...	197	0.5	1.5	-2.5	-1.5	#FF805F	0
#FF8161	1	-11	Develop.timelines.and.expectations.aligning.imp...	0.636279001449344	Develop.timelines.and.expectations.aligning.imp...	Teacher_leader_growth_mindset_In_Place	198	0.5	1.5	-11.5	-10.5	#FF8161	0
#FF6E4D	1	-3	Develop.timelines.and.expectations.aligning.imp...	0.721809092032277	Develop.timelines.and.expectations.aligning.imp...	Total_amount_in_place	199	0.5	1.5	-3.5	-2.5	#FF6E4D	0
#FFD0C0	1	-10	Develop.timelines.and.expectations.aligning.imp...	0.244487045501005	Develop.timelines.and.expectations.aligning.imp...	ETLP_avg	200	0.5	1.5	-10.5	-9.5	#FFD0C0	0
#FFE1D6	1	-19	Establish.district..and.building.level.goal.s.....	0.159119289213558	Establish.district..and.building.level.goal.s.....	Form.district.leadership.team..DLT....see.Bluep...	201	0.5	1.5	-19.5	-18.5	#FFE1D6	0
#FFF5F2	1	-17	Establish.district..and.building.level.goal.s.....	0.0510852961432106	Establish.district..and.building.level.goal.s.....	Designate.district.level.contact.person.	202	0.5	1.5	-17.5	-16.5	#FFF5F2	0
#FFD0BF	1	-13	Establish.district..and.building.level.goal.s.....	0.247941826006861	Establish.district..and.building.level.goal.s.....	Designate.building.level.contact.person..for.ea...	203	0.5	1.5	-13.5	-12.5	#FFD0BF	0
#FFB8A1	1	-17	Establish.district..and.building.level.goal.s.....	0.369066710713805	Establish.district..and.building.level.goal.s.....	Develop.protocol.for.maintaining.ongoing.commun...	204	0.5	1.5	-17.5	-16.5	#FFB8A1	0
#FFC0AB	1	-17	Establish.district..and.building.level.goal.s.....	0.328593218997191	Establish.district..and.building.level.goal.s.....	Develop.a.district.wide.plan.for.consistent.and...	205	0.5	1.5	-17.5	-16.5	#FFC0AB	0
#FF9374	1	-7	Establish.district..and.building.level.goal.s.....	0.553493128586908	Establish.district..and.building.level.goal.s.....	Identify.a.process.for.monitoring.progress.of.t...	206	0.5	1.5	-7.5	-6.5	#FF9374	0
#FF9374	1	-5	Establish.district..and.building.level.goal.s.....	0.555551223025923	Establish.district..and.building.level.goal.s.....	Administer.Self.Assessment.Practice.Profile.at....	207	0.5	1.5	-5.5	-4.5	#FF9374	0
#FFC6B3	1	-7	Establish.district..and.building.level.goal.s.....	0.296638320449483	Establish.district..and.building.level.goal.s.....	Administer.implementation.survey..e.g..Collabor...	208	0.5	1.5	-7.5	-6.5	#FFC6B3	0
#FFAF96	1	-13	Establish.district..and.building.level.goal.s.....	0.414242339623288	Establish.district..and.building.level.goal.s.....	Use.technology.to.increase.the.quality.and.time...	209	0.5	1.5	-13.5	-12.5	#FFAF96	0
#FFBCA6	1	-9	Establish.district..and.building.level.goal.s.....	0.348234196939126	Establish.district..and.building.level.goal.s.....	Participate.in.regional..cadre..and.state.event...	210	0.5	1.5	-9.5	-8.5	#FFBCA6	0
#FF9678	1	-7	Establish.district..and.building.level.goal.s.....	0.537290978148908	Establish.district..and.building.level.goal.s.....	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	211	0.5	1.5	-7.5	-6.5	#FF9678	0
#FF9071	1	-5	Establish.district..and.building.level.goal.s.....	0.566407525914717	Establish.district..and.building.level.goal.s.....	Develop.and.implement.protocol.for.conducting.w...	212	0.5	1.5	-5.5	-4.5	#FF9071	0
#FF896A	1	-6	Establish.district..and.building.level.goal.s.....	0.599525205667803	Establish.district..and.building.level.goal.s.....	Annually..summarize.district.wide.fidelity.and....	213	0.5	1.5	-6.5	-5.5	#FF896A	0
#FF0000	1	-1	Establish.district..and.building.level.goal.s.....	1	Establish.district..and.building.level.goal.s.....	Establish.district..and.building.level.goal.s.....	214	0.5	1.5	-1.5	-0.5	#FF0000	0
#FF8F6F	1	-5	Establish.district..and.building.level.goal.s.....	0.574634380482613	Establish.district..and.building.level.goal.s.....	Revisit.and.revise.PD.plans.based.on.data.	215	0.5	1.5	-5.5	-4.5	#FF8F6F	0
#FF8F70	1	-7	Establish.district..and.building.level.goal.s.....	0.572460429919268	Establish.district..and.building.level.goal.s.....	Develop.timelines.and.expectations.aligning.imp...	216	0.5	1.5	-7.5	-6.5	#FF8F70	0
#FFA286	1	-7	Establish.district..and.building.level.goal.s.....	0.481039649936568	Establish.district..and.building.level.goal.s.....	Align.implementation.goals.with.CSIP..Comprehen...	217	0.5	1.5	-7.5	-6.5	#FFA286	0
#FF7C5B	1	-8	Establish.district..and.building.level.goal.s.....	0.659972065988447	Establish.district..and.building.level.goal.s.....	Teacher_leader_growth_mindset_In_Place	218	0.5	1.5	-8.5	-7.5	#FF7C5B	0
#FF8767	1	-14	Establish.district..and.building.level.goal.s.....	0.611386570890257	Establish.district..and.building.level.goal.s.....	Total_amount_in_place	219	0.5	1.5	-14.5	-13.5	#FF8767	0
#FFD0C0	1	-11	Establish.district..and.building.level.goal.s.....	0.243947808192225	Establish.district..and.building.level.goal.s.....	ETLP_avg	220	0.5	1.5	-11.5	-10.5	#FFD0C0	0
#FF0000	1	-1	Form.district.leadership.team..DLT....see.Bluep...	1	Form.district.leadership.team..DLT....see.Bluep...	Form.district.leadership.team..DLT....see.Bluep...	241	0.5	1.5	-1.5	-0.5	#FF0000	0
#FFBEA9	1	-2	Form.district.leadership.team..DLT....see.Bluep...	0.337078564578182	Form.district.leadership.team..DLT....see.Bluep...	Designate.district.level.contact.person.	242	0.5	1.5	-2.5	-1.5	#FFBEA9	0
#FFBBA5	1	-7	Form.district.leadership.team..DLT....see.Bluep...	0.352002542558835	Form.district.leadership.team..DLT....see.Bluep...	Designate.building.level.contact.person..for.ea...	243	0.5	1.5	-7.5	-6.5	#FFBBA5	0
#FFB299	1	-12	Form.district.leadership.team..DLT....see.Bluep...	0.40047133868294	Form.district.leadership.team..DLT....see.Bluep...	Develop.protocol.for.maintaining.ongoing.commun...	244	0.5	1.5	-12.5	-11.5	#FFB299	0
#FFBFAA	1	-16	Form.district.leadership.team..DLT....see.Bluep...	0.333954330109027	Form.district.leadership.team..DLT....see.Bluep...	Develop.a.district.wide.plan.for.consistent.and...	245	0.5	1.5	-16.5	-15.5	#FFBFAA	0
#FFC7B5	1	-18	Form.district.leadership.team..DLT....see.Bluep...	0.289826780254365	Form.district.leadership.team..DLT....see.Bluep...	Identify.a.process.for.monitoring.progress.of.t...	246	0.5	1.5	-18.5	-17.5	#FFC7B5	0
#FFC1AC	1	-18	Form.district.leadership.team..DLT....see.Bluep...	0.324897212918077	Form.district.leadership.team..DLT....see.Bluep...	Administer.Self.Assessment.Practice.Profile.at....	247	0.5	1.5	-18.5	-17.5	#FFC1AC	0
#FFDFD4	1	-19	Form.district.leadership.team..DLT....see.Bluep...	0.167534705867672	Form.district.leadership.team..DLT....see.Bluep...	Administer.implementation.survey..e.g..Collabor...	248	0.5	1.5	-19.5	-18.5	#FFDFD4	0
#FFD4C5	1	-19	Form.district.leadership.team..DLT....see.Bluep...	0.224463680134317	Form.district.leadership.team..DLT....see.Bluep...	Use.technology.to.increase.the.quality.and.time...	249	0.5	1.5	-19.5	-18.5	#FFD4C5	0
#FFCBBA	1	-14	Form.district.leadership.team..DLT....see.Bluep...	0.269319317347633	Form.district.leadership.team..DLT....see.Bluep...	Participate.in.regional..cadre..and.state.event...	250	0.5	1.5	-14.5	-13.5	#FFCBBA	0
#FFBDA8	1	-18	Form.district.leadership.team..DLT....see.Bluep...	0.342842876310744	Form.district.leadership.team..DLT....see.Bluep...	Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	251	0.5	1.5	-18.5	-17.5	#FFBDA8	0
#FFDDD1	1	-19	Form.district.leadership.team..DLT....see.Bluep...	0.17752114240831	Form.district.leadership.team..DLT....see.Bluep...	Develop.and.implement.protocol.for.conducting.w...	252	0.5	1.5	-19.5	-18.5	#FFDDD1	0
#FFD5C7	1	-19	Form.district.leadership.team..DLT....see.Bluep...	0.218357326138573	Form.district.leadership.team..DLT....see.Bluep...	Annually..summarize.district.wide.fidelity.and....	253	0.5	1.5	-19.5	-18.5	#FFD5C7	0
#FFE1D6	1	-19	Form.district.leadership.team..DLT....see.Bluep...	0.159119289213558	Form.district.leadership.team..DLT....see.Bluep...	Establish.district..and.building.level.goal.s.....	254	0.5	1.5	-19.5	-18.5	#FFE1D6	0
#FFD6C8	1	-18	Form.district.leadership.team..DLT....see.Bluep...	0.21401235800266	Form.district.leadership.team..DLT....see.Bluep...	Revisit.and.revise.PD.plans.based.on.data.	255	0.5	1.5	-18.5	-17.5	#FFD6C8	0
#FFCAB8	1	-17	Form.district.leadership.team..DLT....see.Bluep...	0.276444269950665	Form.district.leadership.team..DLT....see.Bluep...	Develop.timelines.and.expectations.aligning.imp...	256	0.5	1.5	-17.5	-16.5	#FFCAB8	0
#FFCFBF	1	-17	Form.district.leadership.team..DLT....see.Bluep...	0.250169670836726	Form.district.leadership.team..DLT....see.Bluep...	Align.implementation.goals.with.CSIP..Comprehen...	257	0.5	1.5	-17.5	-16.5	#FFCFBF	0
#FFCBBA	1	-18	Form.district.leadership.team..DLT....see.Bluep...	0.269298659304246	Form.district.leadership.team..DLT....see.Bluep...	Teacher_leader_growth_mindset_In_Place	258	0.5	1.5	-18.5	-17.5	#FFCBBA	0
#FFAD94	1	-17	Form.district.leadership.team..DLT....see.Bluep...	0.42420209230458	Form.district.leadership.team..DLT....see.Bluep...	Total_amount_in_place	259	0.5	1.5	-17.5	-16.5	#FFAD94	0
#FFF4F0	1	-19	Form.district.leadership.team..DLT....see.Bluep...	0.0567471236995658	Form.district.leadership.team..DLT....see.Bluep...	ETLP_avg	260	0.5	1.5	-19.5	-18.5	#FFF4F0	0
#FFC7B5	1	-9	Identify.a.process.for.monitoring.progress.of.t...	0.289826780254365	Identify.a.process.for.monitoring.progress.of.t...	Form.district.leadership.team..DLT....see.Bluep...	261	0.5	1.5	-9.5	-8.5	#FFC7B5	0
#FFEEE8	1	-11	Identify.a.process.for.monitoring.progress.of.t...	0.0877695811524353	Identify.a.process.for.monitoring.progress.of.t...	Designate.district.level.contact.person.	262	0.5	1.5	-11.5	-10.5	#FFEEE8	0
#FFC7B4	1	-9	Identify.a.process.for.monitoring.progress.of.t...	0.291971046776422	Identify.a.process.for.monitoring.progress.of.t...	Designate.building.level.contact.person..for.ea...	263	0.5	1.5	-9.5	-8.5	#FFC7B4	0
#FF9678	1	-5	Identify.a.process.for.monitoring.progress.of.t...	0.540618515599011	Identify.a.process.for.monitoring.progress.of.t...	Develop.protocol.for.maintaining.ongoing.commun...	264	0.5	1.5	-5.5	-4.5	#FF9678	0
#FF9273	1	-4	Identify.a.process.for.monitoring.progress.of.t...	0.559571464397655	Identify.a.process.for.monitoring.progress.of.t...	Develop.a.district.wide.plan.for.consistent.and...	265	0.5	1.5	-4.5	-3.5	#FF9273	0
#FF0000	1	-1	Identify.a.process.for.monitoring.progress.of.t...	1	Identify.a.process.for.monitoring.progress.of.t...	Identify.a.process.for.monitoring.progress.of.t...	266	0.5	1.5	-1.5	-0.5	#FF0000	0
#FF9679	1	-6	Identify.a.process.for.monitoring.progress.of.t...	0.536508602329449	Identify.a.process.for.monitoring.progress.of.t...	Administer.Self.Assessment.Practice.Profile.at....	267	0.5	1.5	-6.5	-5.5	#FF9679	0
