colour	x	xend	y	yend	tooltip	showSelected1	PANEL
#FFCBBA	-0.0137230378620536	0.0401078166962689	2	2	0.269319317347633	IC_Participate.in.regional..cadre..and.state.event...	3
#FFBDA8	-0.0137230378620536	0.0401078166962689	2	2	0.342842876310744	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	3
#FFDDD1	-0.0137230378620536	0.0401078166962689	2	2	0.17752114240831	IC_Develop.and.implement.protocol.for.conducting.w...	3
#FFD5C7	-0.0137230378620536	0.0401078166962689	2	2	0.218357326138573	IC_Annually..summarize.district.wide.fidelity.and....	3
#FFE1D6	-0.0137230378620536	0.0401078166962689	2	2	0.159119289213558	IC_Establish.district..and.building.level.goal.s.....	3
#FFD6C8	-0.0137230378620536	0.0401078166962689	2	2	0.21401235800266	IC_Revisit.and.revise.PD.plans.based.on.data.	3
#FFCAB8	-0.0137230378620536	0.0401078166962689	2	2	0.276444269950665	IC_Develop.timelines.and.expectations.aligning.imp...	3
#FFCFBF	-0.0137230378620536	0.0401078166962689	2	2	0.250169670836726	IC_Align.implementation.goals.with.CSIP..Comprehen...	3
#FFCBBA	-0.0137230378620536	0.0401078166962689	2	2	0.269298659304246	IC_Teacher_leader_growth_mindset_In_Place	3
#FFAD94	-0.0137230378620536	0.0401078166962689	2	2	0.42420209230458	IC_Total_amount_in_place	3
#FFBDA8	-0.0137230378620536	0.0401078166962689	1	1	0.342842876310744	IC_Form.district.leadership.team..DLT....see.Bluep...	4
#FFEDE6	-0.0137230378620536	0.0401078166962689	1	1	0.0942718428142501	IC_Designate.district.level.contact.person.	4
#FFB69E	-0.0137230378620536	0.0401078166962689	1	1	0.380189131754752	IC_Designate.building.level.contact.person..for.ea...	4
#FF9779	-0.0137230378620536	0.0401078166962689	1	1	0.532736571597973	IC_Develop.protocol.for.maintaining.ongoing.commun...	4
#FFA98F	-0.0137230378620536	0.0401078166962689	1	1	0.444673452126606	IC_Develop.a.district.wide.plan.for.consistent.and...	4
#FF997B	-0.0137230378620536	0.0401078166962689	1	1	0.52632571209368	IC_Identify.a.process.for.monitoring.progress.of.t...	4
#FF7F5E	-0.0137230378620536	0.0401078166962689	1	1	0.646594050784722	IC_Administer.Self.Assessment.Practice.Profile.at....	4
#FFBAA3	-0.0137230378620536	0.0401078166962689	1	1	0.36066342750557	IC_Administer.implementation.survey..e.g..Collabor...	4
#FFA286	-0.0137230378620536	0.0401078166962689	1	1	0.480222419192061	IC_Use.technology.to.increase.the.quality.and.time...	4
#FFBCA7	-0.0137230378620536	0.0401078166962689	1	1	0.346845180906362	IC_Participate.in.regional..cadre..and.state.event...	4
#FF0000	-0.0137230378620536	0.0401078166962689	1	1	1	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	4
#FF9E81	-0.0137230378620536	0.0401078166962689	1	1	0.499229270938786	IC_Develop.and.implement.protocol.for.conducting.w...	4
#FF9A7D	-0.0137230378620536	0.0401078166962689	1	1	0.518571173942665	IC_Annually..summarize.district.wide.fidelity.and....	4
#FF9678	-0.0137230378620536	0.0401078166962689	1	1	0.537290978148908	IC_Establish.district..and.building.level.goal.s.....	4
#FF8969	-0.0137230378620536	0.0401078166962689	1	1	0.600585823052313	IC_Revisit.and.revise.PD.plans.based.on.data.	4
#FF9374	-0.0137230378620536	0.0401078166962689	1	1	0.554534015450537	IC_Develop.timelines.and.expectations.aligning.imp...	4
#FFAD94	-0.0137230378620536	0.0401078166962689	1	1	0.423555848173312	IC_Align.implementation.goals.with.CSIP..Comprehen...	4
#FF7250	-0.0137230378620536	0.0401078166962689	1	1	0.706857754732344	IC_Teacher_leader_growth_mindset_In_Place	4
#FF7150	-0.0137230378620536	0.0401078166962689	1	1	0.708448604181814	IC_Total_amount_in_place	4
#FFDDD1	-0.0137230378620536	0.0401078166962689	1	1	0.17752114240831	IC_Form.district.leadership.team..DLT....see.Bluep...	5
#FFF1EB	-0.0137230378620536	0.0401078166962689	1	1	0.076081167661547	IC_Designate.district.level.contact.person.	5
#FFD1C1	-0.0137230378620536	0.0401078166962689	1	1	0.238945661656369	IC_Designate.building.level.contact.person..for.ea...	5
#FFB29A	-0.0137230378620536	0.0401078166962689	1	1	0.398268313894256	IC_Develop.protocol.for.maintaining.ongoing.commun...	5
#FFAD93	-0.0137230378620536	0.0401078166962689	1	1	0.426060974830767	IC_Develop.a.district.wide.plan.for.consistent.and...	5
#FF9A7C	-0.0137230378620536	0.0401078166962689	1	1	0.521276008598311	IC_Identify.a.process.for.monitoring.progress.of.t...	5
#FF9F83	-0.0137230378620536	0.0401078166962689	1	1	0.49440554261351	IC_Administer.Self.Assessment.Practice.Profile.at....	5
#FFDACD	-0.0137230378620536	0.0401078166962689	1	1	0.195095221329917	IC_Administer.implementation.survey..e.g..Collabor...	5
#FF9779	-0.0137230378620536	0.0401078166962689	1	1	0.53440666602507	IC_Use.technology.to.increase.the.quality.and.time...	5
#FFCDBC	-0.0137230378620536	0.0401078166962689	1	1	0.259544666959038	IC_Participate.in.regional..cadre..and.state.event...	5
#FF9E81	-0.0137230378620536	0.0401078166962689	1	1	0.499229270938786	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	5
#FF0000	-0.0137230378620536	0.0401078166962689	1	1	1	IC_Develop.and.implement.protocol.for.conducting.w...	5
#FF8665	-0.0137230378620536	0.0401078166962689	1	1	0.616974532183001	IC_Annually..summarize.district.wide.fidelity.and....	5
#FF9071	-0.0137230378620536	0.0401078166962689	1	1	0.566407525914717	IC_Establish.district..and.building.level.goal.s.....	5
#FFAA90	-0.0137230378620536	0.0401078166962689	1	1	0.440315051650756	IC_Revisit.and.revise.PD.plans.based.on.data.	5
#FF9172	-0.0137230378620536	0.0401078166962689	1	1	0.56469369841838	IC_Develop.timelines.and.expectations.aligning.imp...	5
#FFA489	-0.0137230378620536	0.0401078166962689	1	1	0.467798452244996	IC_Align.implementation.goals.with.CSIP..Comprehen...	5
#FF7D5C	-0.0137230378620536	0.0401078166962689	1	1	0.658563146821866	IC_Teacher_leader_growth_mindset_In_Place	5
#FF8161	-0.0137230378620536	0.0401078166962689	1	1	0.635983212146255	IC_Total_amount_in_place	5
#FFD4C5	-0.0137230378620536	0.0401078166962689	2	2	0.224463680134317	IC_Form.district.leadership.team..DLT....see.Bluep...	5
#FFECE5	-0.0137230378620536	0.0401078166962689	2	2	0.0998484010835171	IC_Designate.district.level.contact.person.	5
#FFCDBB	-0.0137230378620536	0.0401078166962689	2	2	0.262824037758337	IC_Designate.building.level.contact.person..for.ea...	5
#FF8F70	-0.0137230378620536	0.0401078166962689	2	2	0.573084157844596	IC_Develop.protocol.for.maintaining.ongoing.commun...	5
#FFA58A	-0.0137230378620536	0.0401078166962689	2	2	0.46423931914266	IC_Develop.a.district.wide.plan.for.consistent.and...	5
#FF9C80	-0.0137230378620536	0.0401078166962689	2	2	0.507127708808683	IC_Identify.a.process.for.monitoring.progress.of.t...	5
#FFA78C	-0.0137230378620536	0.0401078166962689	2	2	0.453613365075094	IC_Administer.Self.Assessment.Practice.Profile.at....	5
#FFD0C0	-0.0137230378620536	0.0401078166962689	2	2	0.245355759940124	IC_Administer.implementation.survey..e.g..Collabor...	5
#FF0000	-0.0137230378620536	0.0401078166962689	2	2	1	IC_Use.technology.to.increase.the.quality.and.time...	5
#FFC8B5	-0.0137230378620536	0.0401078166962689	2	2	0.288985056137781	IC_Participate.in.regional..cadre..and.state.event...	5
#FFA286	-0.0137230378620536	0.0401078166962689	2	2	0.480222419192061	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	5
#FF9779	-0.0137230378620536	0.0401078166962689	2	2	0.53440666602507	IC_Develop.and.implement.protocol.for.conducting.w...	5
#FF9678	-0.0137230378620536	0.0401078166962689	2	2	0.536640743741596	IC_Annually..summarize.district.wide.fidelity.and....	5
#FFAF96	-0.0137230378620536	0.0401078166962689	2	2	0.414242339623288	IC_Establish.district..and.building.level.goal.s.....	5
#FF9678	-0.0137230378620536	0.0401078166962689	2	2	0.538985913172683	IC_Revisit.and.revise.PD.plans.based.on.data.	5
#FF9F83	-0.0137230378620536	0.0401078166962689	2	2	0.493649673968765	IC_Develop.timelines.and.expectations.aligning.imp...	5
#FFB49C	-0.0137230378620536	0.0401078166962689	2	2	0.390345592979366	IC_Align.implementation.goals.with.CSIP..Comprehen...	5
#FF7857	-0.0137230378620536	0.0401078166962689	2	2	0.677985569760587	IC_Teacher_leader_growth_mindset_In_Place	5
#FF7351	-0.0137230378620536	0.0401078166962689	2	2	0.702542019403583	IC_Total_amount_in_place	5
#FFD5C7	-0.0137230378620536	0.0401078166962689	1	1	0.218357326138573	IC_Form.district.leadership.team..DLT....see.Bluep...	6
#FFF2EE	-0.0137230378620536	0.0401078166962689	1	1	0.065689399351367	IC_Designate.district.level.contact.person.	6
#FFD4C6	-0.0137230378620536	0.0401078166962689	1	1	0.222425509195926	IC_Designate.building.level.contact.person..for.ea...	6
#FFAF96	-0.0137230378620536	0.0401078166962689	1	1	0.414398351861606	IC_Develop.protocol.for.maintaining.ongoing.commun...	6
#FFA98F	-0.0137230378620536	0.0401078166962689	1	1	0.444002392724002	IC_Develop.a.district.wide.plan.for.consistent.and...	6
#FF9273	-0.0137230378620536	0.0401078166962689	1	1	0.558383261815881	IC_Identify.a.process.for.monitoring.progress.of.t...	6
#FFA287	-0.0137230378620536	0.0401078166962689	1	1	0.477626553613958	IC_Administer.Self.Assessment.Practice.Profile.at....	6
#FFCAB8	-0.0137230378620536	0.0401078166962689	1	1	0.276905318948109	IC_Administer.implementation.survey..e.g..Collabor...	6
#FF9678	-0.0137230378620536	0.0401078166962689	1	1	0.536640743741596	IC_Use.technology.to.increase.the.quality.and.time...	6
#FFC0AB	-0.0137230378620536	0.0401078166962689	1	1	0.32807273658388	IC_Participate.in.regional..cadre..and.state.event...	6
#FF9A7D	-0.0137230378620536	0.0401078166962689	1	1	0.518571173942665	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	6
#FF8665	-0.0137230378620536	0.0401078166962689	1	1	0.616974532183001	IC_Develop.and.implement.protocol.for.conducting.w...	6
#FF0000	-0.0137230378620536	0.0401078166962689	1	1	1	IC_Annually..summarize.district.wide.fidelity.and....	6
#FF896A	-0.0137230378620536	0.0401078166962689	1	1	0.599525205667803	IC_Establish.district..and.building.level.goal.s.....	6
#FF9577	-0.0137230378620536	0.0401078166962689	1	1	0.544160733984543	IC_Revisit.and.revise.PD.plans.based.on.data.	6
#FF8969	-0.0137230378620536	0.0401078166962689	1	1	0.601372695307514	IC_Develop.timelines.and.expectations.aligning.imp...	6
#FFA083	-0.0137230378620536	0.0401078166962689	1	1	0.491882048846075	IC_Align.implementation.goals.with.CSIP..Comprehen...	6
#FF7452	-0.0137230378620536	0.0401078166962689	1	1	0.69891403848331	IC_Teacher_leader_growth_mindset_In_Place	6
#FF7958	-0.0137230378620536	0.0401078166962689	1	1	0.675553909060131	IC_Total_amount_in_place	6
#FFBEA9	-0.0137230378620536	0.0401078166962689	2	2	0.337078564578182	IC_Form.district.leadership.team..DLT....see.Bluep...	6
#FF0000	-0.0137230378620536	0.0401078166962689	2	2	1	IC_Designate.district.level.contact.person.	6
#FFC3AF	-0.0137230378620536	0.0401078166962689	2	2	0.314188958809704	IC_Designate.building.level.contact.person..for.ea...	6
#FFDDD1	-0.0137230378620536	0.0401078166962689	2	2	0.178699735182931	IC_Develop.protocol.for.maintaining.ongoing.commun...	6
#FFE2D8	-0.0137230378620536	0.0401078166962689	2	2	0.150055376909504	IC_Develop.a.district.wide.plan.for.consistent.and...	6
#FFEEE8	-0.0137230378620536	0.0401078166962689	2	2	0.0877695811524353	IC_Identify.a.process.for.monitoring.progress.of.t...	6
#FFF1EC	-0.0137230378620536	0.0401078166962689	2	2	0.0726287676748361	IC_Administer.Self.Assessment.Practice.Profile.at....	6
#FFF7F4	-0.0137230378620536	0.0401078166962689	2	2	0.0416079926019262	IC_Administer.implementation.survey..e.g..Collabor...	6
#FFECE5	-0.0137230378620536	0.0401078166962689	2	2	0.0998484010835171	IC_Use.technology.to.increase.the.quality.and.time...	6
#FFECE5	-0.0137230378620536	0.0401078166962689	2	2	0.0987823762444857	IC_Participate.in.regional..cadre..and.state.event...	6
#FFEDE6	-0.0137230378620536	0.0401078166962689	2	2	0.0942718428142501	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	6
#FFF1EB	-0.0137230378620536	0.0401078166962689	2	2	0.076081167661547	IC_Develop.and.implement.protocol.for.conducting.w...	6
#FFF2EE	-0.0137230378620536	0.0401078166962689	2	2	0.065689399351367	IC_Annually..summarize.district.wide.fidelity.and....	6
#FFF5F2	-0.0137230378620536	0.0401078166962689	2	2	0.0510852961432106	IC_Establish.district..and.building.level.goal.s.....	6
#FFECE5	-0.0137230378620536	0.0401078166962689	2	2	0.0999556766069937	IC_Revisit.and.revise.PD.plans.based.on.data.	6
#FFF6F3	-0.0137230378620536	0.0401078166962689	2	2	0.0465046721448258	IC_Develop.timelines.and.expectations.aligning.imp...	6
#FFEFE9	-0.0137230378620536	0.0401078166962689	2	2	0.0835355268008614	IC_Align.implementation.goals.with.CSIP..Comprehen...	6
#FFF1EB	-0.0137230378620536	0.0401078166962689	2	2	0.0755094319440272	IC_Teacher_leader_growth_mindset_In_Place	6
#FFE3D8	-0.0137230378620536	0.0401078166962689	2	2	0.149109306443028	IC_Total_amount_in_place	6
#FFDFD4	-0.0137230378620536	0.0401078166962689	1	1	0.167534705867672	IC_Form.district.leadership.team..DLT....see.Bluep...	7
#FFF7F4	-0.0137230378620536	0.0401078166962689	1	1	0.0416079926019262	IC_Designate.district.level.contact.person.	7
#FFD9CC	-0.0137230378620536	0.0401078166962689	1	1	0.198261940082982	IC_Designate.building.level.contact.person..for.ea...	7
#FFCFBE	-0.0137230378620536	0.0401078166962689	1	1	0.25265552331413	IC_Develop.protocol.for.maintaining.ongoing.commun...	7
#FFD0C0	-0.0137230378620536	0.0401078166962689	1	1	0.244798515070712	IC_Develop.a.district.wide.plan.for.consistent.and...	7
#FFC8B6	-0.0137230378620536	0.0401078166962689	1	1	0.285550260751397	IC_Identify.a.process.for.monitoring.progress.of.t...	7
#FFBCA6	-0.0137230378620536	0.0401078166962689	1	1	0.350534434593958	IC_Administer.Self.Assessment.Practice.Profile.at....	7
#FF0000	-0.0137230378620536	0.0401078166962689	1	1	1	IC_Administer.implementation.survey..e.g..Collabor...	7
#FFD0C0	-0.0137230378620536	0.0401078166962689	1	1	0.245355759940124	IC_Use.technology.to.increase.the.quality.and.time...	7
#FFDFD3	-0.0137230378620536	0.0401078166962689	1	1	0.168174887327998	IC_Participate.in.regional..cadre..and.state.event...	7
#FFBAA3	-0.0137230378620536	0.0401078166962689	1	1	0.36066342750557	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	7
#FFDACD	-0.0137230378620536	0.0401078166962689	1	1	0.195095221329917	IC_Develop.and.implement.protocol.for.conducting.w...	7
#FFCAB8	-0.0137230378620536	0.0401078166962689	1	1	0.276905318948109	IC_Annually..summarize.district.wide.fidelity.and....	7
#FFC6B3	-0.0137230378620536	0.0401078166962689	1	1	0.296638320449483	IC_Establish.district..and.building.level.goal.s.....	7
#FFC1AC	-0.0137230378620536	0.0401078166962689	1	1	0.323490808177683	IC_Revisit.and.revise.PD.plans.based.on.data.	7
#FFD3C4	-0.0137230378620536	0.0401078166962689	1	1	0.230388680332536	IC_Develop.timelines.and.expectations.aligning.imp...	7
#FFD5C6	-0.0137230378620536	0.0401078166962689	1	1	0.221141014012163	IC_Align.implementation.goals.with.CSIP..Comprehen...	7
#FFA489	-0.0137230378620536	0.0401078166962689	1	1	0.46952498100492	IC_Teacher_leader_growth_mindset_In_Place	7
#FFA88D	-0.0137230378620536	0.0401078166962689	1	1	0.451263638931702	IC_Total_amount_in_place	7
#FFCFBF	-0.0137230378620536	0.0401078166962689	2	2	0.250169670836726	IC_Form.district.leadership.team..DLT....see.Bluep...	7
#FFEFE9	-0.0137230378620536	0.0401078166962689	2	2	0.0835355268008614	IC_Designate.district.level.contact.person.	7
#FFD3C4	-0.0137230378620536	0.0401078166962689	2	2	0.230216480979067	IC_Designate.building.level.contact.person..for.ea...	7
#FFB59E	-0.0137230378620536	0.0401078166962689	2	2	0.383240088326092	IC_Develop.protocol.for.maintaining.ongoing.commun...	7
#FFA78C	-0.0137230378620536	0.0401078166962689	2	2	0.454708921555219	IC_Develop.a.district.wide.plan.for.consistent.and...	7
#FFAB92	-0.0137230378620536	0.0401078166962689	2	2	0.432607699906706	IC_Identify.a.process.for.monitoring.progress.of.t...	7
#FFB199	-0.0137230378620536	0.0401078166962689	2	2	0.403327171434235	IC_Administer.Self.Assessment.Practice.Profile.at....	7
#FFD5C6	-0.0137230378620536	0.0401078166962689	2	2	0.221141014012163	IC_Administer.implementation.survey..e.g..Collabor...	7
#FFB49C	-0.0137230378620536	0.0401078166962689	2	2	0.390345592979366	IC_Use.technology.to.increase.the.quality.and.time...	7
#FFBAA4	-0.0137230378620536	0.0401078166962689	2	2	0.356661503874277	IC_Participate.in.regional..cadre..and.state.event...	7
#FFAD94	-0.0137230378620536	0.0401078166962689	2	2	0.423555848173312	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	7
#FFA489	-0.0137230378620536	0.0401078166962689	2	2	0.467798452244996	IC_Develop.and.implement.protocol.for.conducting.w...	7
#FFA083	-0.0137230378620536	0.0401078166962689	2	2	0.491882048846075	IC_Annually..summarize.district.wide.fidelity.and....	7
#FFA286	-0.0137230378620536	0.0401078166962689	2	2	0.481039649936568	IC_Establish.district..and.building.level.goal.s.....	7
#FFA286	-0.0137230378620536	0.0401078166962689	2	2	0.481968677151547	IC_Revisit.and.revise.PD.plans.based.on.data.	7
#FF805F	-0.0137230378620536	0.0401078166962689	2	2	0.644732592247594	IC_Develop.timelines.and.expectations.aligning.imp...	7
#FF0000	-0.0137230378620536	0.0401078166962689	2	2	1	IC_Align.implementation.goals.with.CSIP..Comprehen...	7
#FF977A	-0.0137230378620536	0.0401078166962689	2	2	0.531552755917045	IC_Teacher_leader_growth_mindset_In_Place	7
#FF8262	-0.0137230378620536	0.0401078166962689	2	2	0.63281515202809	IC_Total_amount_in_place	7
