x	y	label	showSelected1	showSelected2	group
2.5	1	IC_Designate.building.level.contact.person..for.ea...	IC_Designate.building.level.contact.person..for.ea...	IC_Participate.in.regional..cadre..and.state.event...	52
2.5	1	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Participate.in.regional..cadre..and.state.event...	71
2.5	1	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Participate.in.regional..cadre..and.state.event...	90
2.5	1	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Participate.in.regional..cadre..and.state.event...	109
2.5	1	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Participate.in.regional..cadre..and.state.event...	128
2.5	1	IC_Administer.implementation.survey..e.g..Collabor...	IC_Administer.implementation.survey..e.g..Collabor...	IC_Participate.in.regional..cadre..and.state.event...	147
2.5	1	IC_Use.technology.to.increase.the.quality.and.time...	IC_Use.technology.to.increase.the.quality.and.time...	IC_Participate.in.regional..cadre..and.state.event...	166
2.5	1	IC_Participate.in.regional..cadre..and.state.event...	IC_Participate.in.regional..cadre..and.state.event...	IC_Participate.in.regional..cadre..and.state.event...	185
2.5	1	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Participate.in.regional..cadre..and.state.event...	204
2.5	1	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Participate.in.regional..cadre..and.state.event...	223
2.5	1	IC_Annually..summarize.district.wide.fidelity.and....	IC_Annually..summarize.district.wide.fidelity.and....	IC_Participate.in.regional..cadre..and.state.event...	242
2.5	1	IC_Establish.district..and.building.level.goal.s.....	IC_Establish.district..and.building.level.goal.s.....	IC_Participate.in.regional..cadre..and.state.event...	261
2.5	1	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Participate.in.regional..cadre..and.state.event...	280
2.5	1	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Participate.in.regional..cadre..and.state.event...	299
2.5	1	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Participate.in.regional..cadre..and.state.event...	318
5	1	IC_Teacher_leader_growth_mindset_In_Place	IC_Teacher_leader_growth_mindset_In_Place	IC_Participate.in.regional..cadre..and.state.event...	337
8.5	1	IC_Total_amount_in_place	IC_Total_amount_in_place	IC_Participate.in.regional..cadre..and.state.event...	356
2.5	1	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	16
2.5	1	IC_Designate.district.level.contact.person.	IC_Designate.district.level.contact.person.	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	35
2.5	1	IC_Designate.building.level.contact.person..for.ea...	IC_Designate.building.level.contact.person..for.ea...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	54
2.5	1	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	73
2.5	1	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	92
2.5	1	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	111
2.5	1	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	130
2.5	1	IC_Administer.implementation.survey..e.g..Collabor...	IC_Administer.implementation.survey..e.g..Collabor...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	149
2.5	1	IC_Use.technology.to.increase.the.quality.and.time...	IC_Use.technology.to.increase.the.quality.and.time...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	168
2.5	1	IC_Participate.in.regional..cadre..and.state.event...	IC_Participate.in.regional..cadre..and.state.event...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	187
2.5	1	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	206
2.5	1	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	225
2.5	1	IC_Annually..summarize.district.wide.fidelity.and....	IC_Annually..summarize.district.wide.fidelity.and....	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	244
2.5	1	IC_Establish.district..and.building.level.goal.s.....	IC_Establish.district..and.building.level.goal.s.....	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	263
2.5	1	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	282
2.5	1	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	301
2.5	1	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	320
5	1	IC_Teacher_leader_growth_mindset_In_Place	IC_Teacher_leader_growth_mindset_In_Place	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	339
8.5	1	IC_Total_amount_in_place	IC_Total_amount_in_place	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	358
2.5	1	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Develop.and.implement.protocol.for.conducting.w...	8
2.5	1	IC_Designate.district.level.contact.person.	IC_Designate.district.level.contact.person.	IC_Develop.and.implement.protocol.for.conducting.w...	27
2.5	1	IC_Designate.building.level.contact.person..for.ea...	IC_Designate.building.level.contact.person..for.ea...	IC_Develop.and.implement.protocol.for.conducting.w...	46
2.5	1	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Develop.and.implement.protocol.for.conducting.w...	65
2.5	1	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Develop.and.implement.protocol.for.conducting.w...	84
2.5	1	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Develop.and.implement.protocol.for.conducting.w...	103
2.5	1	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Develop.and.implement.protocol.for.conducting.w...	122
2.5	1	IC_Administer.implementation.survey..e.g..Collabor...	IC_Administer.implementation.survey..e.g..Collabor...	IC_Develop.and.implement.protocol.for.conducting.w...	141
2.5	1	IC_Use.technology.to.increase.the.quality.and.time...	IC_Use.technology.to.increase.the.quality.and.time...	IC_Develop.and.implement.protocol.for.conducting.w...	160
2.5	1	IC_Participate.in.regional..cadre..and.state.event...	IC_Participate.in.regional..cadre..and.state.event...	IC_Develop.and.implement.protocol.for.conducting.w...	179
2.5	1	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Develop.and.implement.protocol.for.conducting.w...	198
2.5	1	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Develop.and.implement.protocol.for.conducting.w...	217
2.5	1	IC_Annually..summarize.district.wide.fidelity.and....	IC_Annually..summarize.district.wide.fidelity.and....	IC_Develop.and.implement.protocol.for.conducting.w...	236
2.5	1	IC_Establish.district..and.building.level.goal.s.....	IC_Establish.district..and.building.level.goal.s.....	IC_Develop.and.implement.protocol.for.conducting.w...	255
2.5	1	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Develop.and.implement.protocol.for.conducting.w...	274
2.5	1	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Develop.and.implement.protocol.for.conducting.w...	293
2.5	1	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Develop.and.implement.protocol.for.conducting.w...	312
5	1	IC_Teacher_leader_growth_mindset_In_Place	IC_Teacher_leader_growth_mindset_In_Place	IC_Develop.and.implement.protocol.for.conducting.w...	331
8.5	1	IC_Total_amount_in_place	IC_Total_amount_in_place	IC_Develop.and.implement.protocol.for.conducting.w...	350
2.5	1	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Annually..summarize.district.wide.fidelity.and....	4
2.5	1	IC_Designate.district.level.contact.person.	IC_Designate.district.level.contact.person.	IC_Annually..summarize.district.wide.fidelity.and....	23
2.5	1	IC_Designate.building.level.contact.person..for.ea...	IC_Designate.building.level.contact.person..for.ea...	IC_Annually..summarize.district.wide.fidelity.and....	42
2.5	1	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Annually..summarize.district.wide.fidelity.and....	61
2.5	1	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Annually..summarize.district.wide.fidelity.and....	80
2.5	1	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Annually..summarize.district.wide.fidelity.and....	99
2.5	1	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Annually..summarize.district.wide.fidelity.and....	118
2.5	1	IC_Administer.implementation.survey..e.g..Collabor...	IC_Administer.implementation.survey..e.g..Collabor...	IC_Annually..summarize.district.wide.fidelity.and....	137
2.5	1	IC_Use.technology.to.increase.the.quality.and.time...	IC_Use.technology.to.increase.the.quality.and.time...	IC_Annually..summarize.district.wide.fidelity.and....	156
2.5	1	IC_Participate.in.regional..cadre..and.state.event...	IC_Participate.in.regional..cadre..and.state.event...	IC_Annually..summarize.district.wide.fidelity.and....	175
2.5	1	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Annually..summarize.district.wide.fidelity.and....	194
2.5	1	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Annually..summarize.district.wide.fidelity.and....	213
2.5	1	IC_Annually..summarize.district.wide.fidelity.and....	IC_Annually..summarize.district.wide.fidelity.and....	IC_Annually..summarize.district.wide.fidelity.and....	232
2.5	1	IC_Establish.district..and.building.level.goal.s.....	IC_Establish.district..and.building.level.goal.s.....	IC_Annually..summarize.district.wide.fidelity.and....	251
2.5	1	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Annually..summarize.district.wide.fidelity.and....	270
2.5	1	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Annually..summarize.district.wide.fidelity.and....	289
2.5	1	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Annually..summarize.district.wide.fidelity.and....	308
5	1	IC_Teacher_leader_growth_mindset_In_Place	IC_Teacher_leader_growth_mindset_In_Place	IC_Annually..summarize.district.wide.fidelity.and....	327
8.5	1	IC_Total_amount_in_place	IC_Total_amount_in_place	IC_Annually..summarize.district.wide.fidelity.and....	346
2.5	1	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Establish.district..and.building.level.goal.s.....	11
2.5	1	IC_Designate.district.level.contact.person.	IC_Designate.district.level.contact.person.	IC_Establish.district..and.building.level.goal.s.....	30
2.5	1	IC_Designate.building.level.contact.person..for.ea...	IC_Designate.building.level.contact.person..for.ea...	IC_Establish.district..and.building.level.goal.s.....	49
2.5	1	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Establish.district..and.building.level.goal.s.....	68
2.5	1	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Establish.district..and.building.level.goal.s.....	87
2.5	1	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Establish.district..and.building.level.goal.s.....	106
2.5	1	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Establish.district..and.building.level.goal.s.....	125
2.5	1	IC_Administer.implementation.survey..e.g..Collabor...	IC_Administer.implementation.survey..e.g..Collabor...	IC_Establish.district..and.building.level.goal.s.....	144
2.5	1	IC_Use.technology.to.increase.the.quality.and.time...	IC_Use.technology.to.increase.the.quality.and.time...	IC_Establish.district..and.building.level.goal.s.....	163
2.5	1	IC_Participate.in.regional..cadre..and.state.event...	IC_Participate.in.regional..cadre..and.state.event...	IC_Establish.district..and.building.level.goal.s.....	182
2.5	1	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Establish.district..and.building.level.goal.s.....	201
2.5	1	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Establish.district..and.building.level.goal.s.....	220
2.5	1	IC_Annually..summarize.district.wide.fidelity.and....	IC_Annually..summarize.district.wide.fidelity.and....	IC_Establish.district..and.building.level.goal.s.....	239
2.5	1	IC_Establish.district..and.building.level.goal.s.....	IC_Establish.district..and.building.level.goal.s.....	IC_Establish.district..and.building.level.goal.s.....	258
2.5	1	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Establish.district..and.building.level.goal.s.....	277
2.5	1	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Establish.district..and.building.level.goal.s.....	296
2.5	1	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Establish.district..and.building.level.goal.s.....	315
5	1	IC_Teacher_leader_growth_mindset_In_Place	IC_Teacher_leader_growth_mindset_In_Place	IC_Establish.district..and.building.level.goal.s.....	334
8.5	1	IC_Total_amount_in_place	IC_Total_amount_in_place	IC_Establish.district..and.building.level.goal.s.....	353
2.5	1	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Revisit.and.revise.PD.plans.based.on.data.	15
2.5	1	IC_Designate.district.level.contact.person.	IC_Designate.district.level.contact.person.	IC_Revisit.and.revise.PD.plans.based.on.data.	34
2.5	1	IC_Designate.building.level.contact.person..for.ea...	IC_Designate.building.level.contact.person..for.ea...	IC_Revisit.and.revise.PD.plans.based.on.data.	53
2.5	1	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Revisit.and.revise.PD.plans.based.on.data.	72
2.5	1	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Revisit.and.revise.PD.plans.based.on.data.	91
2.5	1	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Revisit.and.revise.PD.plans.based.on.data.	110
2.5	1	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Revisit.and.revise.PD.plans.based.on.data.	129
2.5	1	IC_Administer.implementation.survey..e.g..Collabor...	IC_Administer.implementation.survey..e.g..Collabor...	IC_Revisit.and.revise.PD.plans.based.on.data.	148
2.5	1	IC_Use.technology.to.increase.the.quality.and.time...	IC_Use.technology.to.increase.the.quality.and.time...	IC_Revisit.and.revise.PD.plans.based.on.data.	167
2.5	1	IC_Participate.in.regional..cadre..and.state.event...	IC_Participate.in.regional..cadre..and.state.event...	IC_Revisit.and.revise.PD.plans.based.on.data.	186
2.5	1	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Revisit.and.revise.PD.plans.based.on.data.	205
2.5	1	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Revisit.and.revise.PD.plans.based.on.data.	224
2.5	1	IC_Annually..summarize.district.wide.fidelity.and....	IC_Annually..summarize.district.wide.fidelity.and....	IC_Revisit.and.revise.PD.plans.based.on.data.	243
2.5	1	IC_Establish.district..and.building.level.goal.s.....	IC_Establish.district..and.building.level.goal.s.....	IC_Revisit.and.revise.PD.plans.based.on.data.	262
2.5	1	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Revisit.and.revise.PD.plans.based.on.data.	281
2.5	1	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Revisit.and.revise.PD.plans.based.on.data.	300
2.5	1	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Revisit.and.revise.PD.plans.based.on.data.	319
5	1	IC_Teacher_leader_growth_mindset_In_Place	IC_Teacher_leader_growth_mindset_In_Place	IC_Revisit.and.revise.PD.plans.based.on.data.	338
8.5	1	IC_Total_amount_in_place	IC_Total_amount_in_place	IC_Revisit.and.revise.PD.plans.based.on.data.	357
2.5	1	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Develop.timelines.and.expectations.aligning.imp...	10
2.5	1	IC_Designate.district.level.contact.person.	IC_Designate.district.level.contact.person.	IC_Develop.timelines.and.expectations.aligning.imp...	29
2.5	1	IC_Designate.building.level.contact.person..for.ea...	IC_Designate.building.level.contact.person..for.ea...	IC_Develop.timelines.and.expectations.aligning.imp...	48
2.5	1	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Develop.timelines.and.expectations.aligning.imp...	67
2.5	1	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Develop.timelines.and.expectations.aligning.imp...	86
2.5	1	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Develop.timelines.and.expectations.aligning.imp...	105
2.5	1	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Develop.timelines.and.expectations.aligning.imp...	124
2.5	1	IC_Administer.implementation.survey..e.g..Collabor...	IC_Administer.implementation.survey..e.g..Collabor...	IC_Develop.timelines.and.expectations.aligning.imp...	143
2.5	1	IC_Use.technology.to.increase.the.quality.and.time...	IC_Use.technology.to.increase.the.quality.and.time...	IC_Develop.timelines.and.expectations.aligning.imp...	162
2.5	1	IC_Participate.in.regional..cadre..and.state.event...	IC_Participate.in.regional..cadre..and.state.event...	IC_Develop.timelines.and.expectations.aligning.imp...	181
2.5	1	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Develop.timelines.and.expectations.aligning.imp...	200
2.5	1	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Develop.timelines.and.expectations.aligning.imp...	219
2.5	1	IC_Annually..summarize.district.wide.fidelity.and....	IC_Annually..summarize.district.wide.fidelity.and....	IC_Develop.timelines.and.expectations.aligning.imp...	238
2.5	1	IC_Establish.district..and.building.level.goal.s.....	IC_Establish.district..and.building.level.goal.s.....	IC_Develop.timelines.and.expectations.aligning.imp...	257
2.5	1	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Develop.timelines.and.expectations.aligning.imp...	276
2.5	1	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Develop.timelines.and.expectations.aligning.imp...	295
2.5	1	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Develop.timelines.and.expectations.aligning.imp...	314
5	1	IC_Teacher_leader_growth_mindset_In_Place	IC_Teacher_leader_growth_mindset_In_Place	IC_Develop.timelines.and.expectations.aligning.imp...	333
8.5	1	IC_Total_amount_in_place	IC_Total_amount_in_place	IC_Develop.timelines.and.expectations.aligning.imp...	352
2.5	1	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Align.implementation.goals.with.CSIP..Comprehen...	3
2.5	1	IC_Designate.district.level.contact.person.	IC_Designate.district.level.contact.person.	IC_Align.implementation.goals.with.CSIP..Comprehen...	22
2.5	1	IC_Designate.building.level.contact.person..for.ea...	IC_Designate.building.level.contact.person..for.ea...	IC_Align.implementation.goals.with.CSIP..Comprehen...	41
2.5	1	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Align.implementation.goals.with.CSIP..Comprehen...	60
2.5	1	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Align.implementation.goals.with.CSIP..Comprehen...	79
2.5	1	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Align.implementation.goals.with.CSIP..Comprehen...	98
2.5	1	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Align.implementation.goals.with.CSIP..Comprehen...	117
2.5	1	IC_Administer.implementation.survey..e.g..Collabor...	IC_Administer.implementation.survey..e.g..Collabor...	IC_Align.implementation.goals.with.CSIP..Comprehen...	136
2.5	1	IC_Use.technology.to.increase.the.quality.and.time...	IC_Use.technology.to.increase.the.quality.and.time...	IC_Align.implementation.goals.with.CSIP..Comprehen...	155
2.5	1	IC_Participate.in.regional..cadre..and.state.event...	IC_Participate.in.regional..cadre..and.state.event...	IC_Align.implementation.goals.with.CSIP..Comprehen...	174
2.5	1	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Align.implementation.goals.with.CSIP..Comprehen...	193
2.5	1	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Align.implementation.goals.with.CSIP..Comprehen...	212
2.5	1	IC_Annually..summarize.district.wide.fidelity.and....	IC_Annually..summarize.district.wide.fidelity.and....	IC_Align.implementation.goals.with.CSIP..Comprehen...	231
2.5	1	IC_Establish.district..and.building.level.goal.s.....	IC_Establish.district..and.building.level.goal.s.....	IC_Align.implementation.goals.with.CSIP..Comprehen...	250
2.5	1	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Align.implementation.goals.with.CSIP..Comprehen...	269
2.5	1	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Align.implementation.goals.with.CSIP..Comprehen...	288
2.5	1	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Align.implementation.goals.with.CSIP..Comprehen...	307
5	1	IC_Teacher_leader_growth_mindset_In_Place	IC_Teacher_leader_growth_mindset_In_Place	IC_Align.implementation.goals.with.CSIP..Comprehen...	326
8.5	1	IC_Total_amount_in_place	IC_Total_amount_in_place	IC_Align.implementation.goals.with.CSIP..Comprehen...	345
2.5	0	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Teacher_leader_growth_mindset_In_Place	17
2.5	0	IC_Designate.district.level.contact.person.	IC_Designate.district.level.contact.person.	IC_Teacher_leader_growth_mindset_In_Place	36
2.5	0	IC_Designate.building.level.contact.person..for.ea...	IC_Designate.building.level.contact.person..for.ea...	IC_Teacher_leader_growth_mindset_In_Place	55
2.5	0	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Develop.protocol.for.maintaining.ongoing.commun...	IC_Teacher_leader_growth_mindset_In_Place	74
2.5	0	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Develop.a.district.wide.plan.for.consistent.and...	IC_Teacher_leader_growth_mindset_In_Place	93
2.5	0	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Identify.a.process.for.monitoring.progress.of.t...	IC_Teacher_leader_growth_mindset_In_Place	112
2.5	0	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Administer.Self.Assessment.Practice.Profile.at....	IC_Teacher_leader_growth_mindset_In_Place	131
2.5	0	IC_Administer.implementation.survey..e.g..Collabor...	IC_Administer.implementation.survey..e.g..Collabor...	IC_Teacher_leader_growth_mindset_In_Place	150
2.5	0	IC_Use.technology.to.increase.the.quality.and.time...	IC_Use.technology.to.increase.the.quality.and.time...	IC_Teacher_leader_growth_mindset_In_Place	169
2.5	0	IC_Participate.in.regional..cadre..and.state.event...	IC_Participate.in.regional..cadre..and.state.event...	IC_Teacher_leader_growth_mindset_In_Place	188
2.5	0	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Support.the.use.of.data..e.g..SAPP..CWIS..to.in...	IC_Teacher_leader_growth_mindset_In_Place	207
2.5	0	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Develop.and.implement.protocol.for.conducting.w...	IC_Teacher_leader_growth_mindset_In_Place	226
2.5	0	IC_Annually..summarize.district.wide.fidelity.and....	IC_Annually..summarize.district.wide.fidelity.and....	IC_Teacher_leader_growth_mindset_In_Place	245
2.5	0	IC_Establish.district..and.building.level.goal.s.....	IC_Establish.district..and.building.level.goal.s.....	IC_Teacher_leader_growth_mindset_In_Place	264
2.5	0	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Revisit.and.revise.PD.plans.based.on.data.	IC_Teacher_leader_growth_mindset_In_Place	283
2.5	0	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Develop.timelines.and.expectations.aligning.imp...	IC_Teacher_leader_growth_mindset_In_Place	302
2.5	0	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Align.implementation.goals.with.CSIP..Comprehen...	IC_Teacher_leader_growth_mindset_In_Place	321
5	0	IC_Teacher_leader_growth_mindset_In_Place	IC_Teacher_leader_growth_mindset_In_Place	IC_Teacher_leader_growth_mindset_In_Place	340
8.5	0	IC_Total_amount_in_place	IC_Total_amount_in_place	IC_Teacher_leader_growth_mindset_In_Place	359
2.5	0	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Form.district.leadership.team..DLT....see.Bluep...	IC_Total_amount_in_place	18
2.5	0	IC_Designate.district.level.contact.person.	IC_Designate.district.level.contact.person.	IC_Total_amount_in_place	37
