x	y	label	showSelected1	group
2	6	Free.Reduced.Lunch.Rate.sd	Full.Time.Equivalent..FTE..Teachers..Public.School..min	15
2	13	Free.Reduced.Lunch.Rate.sd	Full.Time.Equivalent..FTE..Teachers..Public.School..max	16
2	16	Free.Reduced.Lunch.Rate.sd	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	17
2	10	Free.Reduced.Lunch.Rate.sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	18
2	16	Free.Reduced.Lunch.Rate.sd	Full.Time.Equivalent..FTE..Teachers..Public.School..median	19
2	5	Free.Reduced.Lunch.Rate.sd	Pupil.Teacher.Ratio..Public.School..min	20
2	8	Free.Reduced.Lunch.Rate.sd	Pupil.Teacher.Ratio..Public.School..max	21
2	16	Free.Reduced.Lunch.Rate.sd	Pupil.Teacher.Ratio..Public.School..mean	22
2	5	Free.Reduced.Lunch.Rate.sd	Pupil.Teacher.Ratio..Public.School..sd	23
2	17	Free.Reduced.Lunch.Rate.sd	Pupil.Teacher.Ratio..Public.School..median	24
2	17	Free.Reduced.Lunch.Rate.sd	Free.Lunch.Eligible.mean	25
2	10	Free.Reduced.Lunch.Rate.sd	Free.Lunch.Eligible.sd	26
2	17	Free.Reduced.Lunch.Rate.sd	Free.Lunch.Eligible.median	27
2	14	Free.Reduced.Lunch.Rate.sd	Reduced.Lunch.Eligible.min	28
2	17	Free.Reduced.Lunch.Rate.sd	Reduced.Lunch.Eligible.mean	29
2	10	Free.Reduced.Lunch.Rate.sd	Reduced.Lunch.Eligible.sd	30
2	19	Free.Reduced.Lunch.Rate.sd	Reduced.Lunch.Eligible.median	31
2	16	Free.Reduced.Lunch.Rate.sd	Total.Students.mean	32
2	9	Free.Reduced.Lunch.Rate.sd	Total.Students.sd	33
2	16	Free.Reduced.Lunch.Rate.sd	Total.Students.median	34
2	17	Free.Reduced.Lunch.Rate.sd	Free.and.Reduced.Lunch.Students..Public.School..mean	35
2	9	Free.Reduced.Lunch.Rate.sd	Free.and.Reduced.Lunch.Students..Public.School..sd	36
2	17	Free.Reduced.Lunch.Rate.sd	Free.and.Reduced.Lunch.Students..Public.School..median	37
2	2	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.min	38
2	8	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.max	39
2	9	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.mean	40
2	1	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.sd	41
2	11	Free.Reduced.Lunch.Rate.sd	Free.Reduced.Lunch.Rate.median	42
2	10	Free.Reduced.Lunch.Rate.sd	City..Large	43
2	16	Free.Reduced.Lunch.Rate.sd	Rural..Distant	44
2	17	Free.Reduced.Lunch.Rate.sd	Rural..Remote	45
2	12	Free.Reduced.Lunch.Rate.sd	Suburb..Large	46
2	12	Free.Reduced.Lunch.Rate.sd	Town..Distant	47
2	10	Free.and.Reduced.Lunch.Students..Public.School..sd	Designate.district.level.contact.person.	1
2	12	Free.and.Reduced.Lunch.Students..Public.School..sd	Administer.implementation.survey..e.g..Collabor...	2
2	8	Free.and.Reduced.Lunch.Students..Public.School..sd	Use.technology.to.increase.the.quality.and.time...	3
2	8	Free.and.Reduced.Lunch.Students..Public.School..sd	Participate.in.regional..cadre..and.state.event...	4
2	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Annually..summarize.district.wide.fidelity.and....	5
2	8	Free.and.Reduced.Lunch.Students..Public.School..sd	Align.implementation.goals.with.CSIP..Comprehen...	6
2	8	Free.and.Reduced.Lunch.Students..Public.School..sd	CFA.avg	7
2	8	Free.and.Reduced.Lunch.Students..Public.School..sd	ETLP.avg	8
2	10	Free.and.Reduced.Lunch.Students..Public.School..sd	DBDM.avg	9
2	13	Free.and.Reduced.Lunch.Students..Public.School..sd	PD.avg	10
2	14	Free.and.Reduced.Lunch.Students..Public.School..sd	Leadership.avg	11
2	5	Free.and.Reduced.Lunch.Students..Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..mean	12
2	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	13
2	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..median	14
2	13	Free.and.Reduced.Lunch.Students..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..min	15
2	4	Free.and.Reduced.Lunch.Students..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..max	16
2	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	17
2	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	18
2	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..median	19
2	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Pupil.Teacher.Ratio..Public.School..min	20
2	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Pupil.Teacher.Ratio..Public.School..max	21
2	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Pupil.Teacher.Ratio..Public.School..mean	22
2	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Pupil.Teacher.Ratio..Public.School..sd	23
2	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Pupil.Teacher.Ratio..Public.School..median	24
2	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.Lunch.Eligible.mean	25
2	2	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.Lunch.Eligible.sd	26
2	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.Lunch.Eligible.median	27
2	8	Free.and.Reduced.Lunch.Students..Public.School..sd	Reduced.Lunch.Eligible.min	28
2	4	Free.and.Reduced.Lunch.Students..Public.School..sd	Reduced.Lunch.Eligible.mean	29
2	1	Free.and.Reduced.Lunch.Students..Public.School..sd	Reduced.Lunch.Eligible.sd	30
2	5	Free.and.Reduced.Lunch.Students..Public.School..sd	Reduced.Lunch.Eligible.median	31
2	5	Free.and.Reduced.Lunch.Students..Public.School..sd	Total.Students.mean	32
2	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Total.Students.sd	33
2	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Total.Students.median	34
2	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..mean	35
2	1	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	36
2	4	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..median	37
2	11	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.Reduced.Lunch.Rate.min	38
2	3	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.Reduced.Lunch.Rate.max	39
2	5	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.Reduced.Lunch.Rate.mean	40
2	4	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.Reduced.Lunch.Rate.sd	41
2	5	Free.and.Reduced.Lunch.Students..Public.School..sd	Free.Reduced.Lunch.Rate.median	42
2	3	Free.and.Reduced.Lunch.Students..Public.School..sd	City..Large	43
2	8	Free.and.Reduced.Lunch.Students..Public.School..sd	Rural..Distant	44
2	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Rural..Remote	45
2	6	Free.and.Reduced.Lunch.Students..Public.School..sd	Suburb..Large	46
2	8	Free.and.Reduced.Lunch.Students..Public.School..sd	Town..Distant	47
2	18	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Designate.district.level.contact.person.	1
2	16	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Administer.implementation.survey..e.g..Collabor...	2
2	9	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Use.technology.to.increase.the.quality.and.time...	3
2	11	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Participate.in.regional..cadre..and.state.event...	4
2	11	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Annually..summarize.district.wide.fidelity.and....	5
2	7	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Align.implementation.goals.with.CSIP..Comprehen...	6
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	CFA.avg	7
2	4	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	ETLP.avg	8
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	DBDM.avg	9
2	9	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	PD.avg	10
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Leadership.avg	11
2	1	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Total.Students..All.Grades..Excludes.AE...Public.School..mean	12
2	5	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Total.Students..All.Grades..Excludes.AE...Public.School..sd	13
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Total.Students..All.Grades..Excludes.AE...Public.School..median	14
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..min	15
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..max	16
2	1	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	17
2	5	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	18
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..median	19
2	16	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Pupil.Teacher.Ratio..Public.School..min	20
2	4	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Pupil.Teacher.Ratio..Public.School..max	21
2	1	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Pupil.Teacher.Ratio..Public.School..mean	22
2	9	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Pupil.Teacher.Ratio..Public.School..sd	23
2	1	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Pupil.Teacher.Ratio..Public.School..median	24
2	4	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.Lunch.Eligible.mean	25
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.Lunch.Eligible.sd	26
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.Lunch.Eligible.median	27
2	4	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Reduced.Lunch.Eligible.min	28
2	5	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Reduced.Lunch.Eligible.mean	29
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Reduced.Lunch.Eligible.sd	30
2	4	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Reduced.Lunch.Eligible.median	31
2	1	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Total.Students.mean	32
2	5	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Total.Students.sd	33
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Total.Students.median	34
2	4	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.and.Reduced.Lunch.Students..Public.School..mean	35
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.and.Reduced.Lunch.Students..Public.School..sd	36
2	5	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.and.Reduced.Lunch.Students..Public.School..median	37
2	8	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.Reduced.Lunch.Rate.min	38
2	13	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.Reduced.Lunch.Rate.max	39
2	8	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.Reduced.Lunch.Rate.mean	40
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.Reduced.Lunch.Rate.sd	41
2	8	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.Reduced.Lunch.Rate.median	42
2	8	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	City..Large	43
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Rural..Distant	44
2	8	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Rural..Remote	45
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Suburb..Large	46
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Town..Distant	47
2	20	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Designate.district.level.contact.person.	1
2	18	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Administer.implementation.survey..e.g..Collabor...	2
2	12	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Use.technology.to.increase.the.quality.and.time...	3
2	13	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Participate.in.regional..cadre..and.state.event...	4
2	15	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Annually..summarize.district.wide.fidelity.and....	5
2	11	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Align.implementation.goals.with.CSIP..Comprehen...	6
2	4	Full.Time.Equivalent..FTE..Teachers..Public.School..median	CFA.avg	7
2	5	Full.Time.Equivalent..FTE..Teachers..Public.School..median	ETLP.avg	8
2	5	Full.Time.Equivalent..FTE..Teachers..Public.School..median	DBDM.avg	9
2	10	Full.Time.Equivalent..FTE..Teachers..Public.School..median	PD.avg	10
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Leadership.avg	11
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Total.Students..All.Grades..Excludes.AE...Public.School..mean	12
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Total.Students..All.Grades..Excludes.AE...Public.School..sd	13
2	1	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Total.Students..All.Grades..Excludes.AE...Public.School..median	14
2	1	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..min	15
2	5	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..max	16
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	17
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	18
2	1	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	19
2	18	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Pupil.Teacher.Ratio..Public.School..min	20
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Pupil.Teacher.Ratio..Public.School..max	21
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Pupil.Teacher.Ratio..Public.School..mean	22
2	10	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Pupil.Teacher.Ratio..Public.School..sd	23
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Pupil.Teacher.Ratio..Public.School..median	24
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.Lunch.Eligible.mean	25
2	7	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.Lunch.Eligible.sd	26
2	4	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.Lunch.Eligible.median	27
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Reduced.Lunch.Eligible.min	28
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Reduced.Lunch.Eligible.mean	29
2	8	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Reduced.Lunch.Eligible.sd	30
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Reduced.Lunch.Eligible.median	31
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Total.Students.mean	32
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Total.Students.sd	33
2	1	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Total.Students.median	34
2	5	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.and.Reduced.Lunch.Students..Public.School..mean	35
2	7	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.and.Reduced.Lunch.Students..Public.School..sd	36
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.and.Reduced.Lunch.Students..Public.School..median	37
2	9	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.Reduced.Lunch.Rate.min	38
2	10	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.Reduced.Lunch.Rate.max	39
2	7	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.Reduced.Lunch.Rate.mean	40
2	7	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.Reduced.Lunch.Rate.sd	41
2	7	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.Reduced.Lunch.Rate.median	42
2	13	Full.Time.Equivalent..FTE..Teachers..Public.School..median	City..Large	43
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Rural..Distant	44
2	9	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Rural..Remote	45
2	5	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Suburb..Large	46
2	4	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Town..Distant	47
2	11	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Designate.district.level.contact.person.	1
2	9	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Administer.implementation.survey..e.g..Collabor...	2
2	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Use.technology.to.increase.the.quality.and.time...	3
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Participate.in.regional..cadre..and.state.event...	4
2	9	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Annually..summarize.district.wide.fidelity.and....	5
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Align.implementation.goals.with.CSIP..Comprehen...	6
2	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	CFA.avg	7
2	11	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	ETLP.avg	8
2	9	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	DBDM.avg	9
2	16	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	PD.avg	10
2	13	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Leadership.avg	11
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..mean	12
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	13
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..median	14
2	8	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..min	15
2	1	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..max	16
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	17
2	1	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	18
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..median	19
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Pupil.Teacher.Ratio..Public.School..min	20
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Pupil.Teacher.Ratio..Public.School..max	21
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Pupil.Teacher.Ratio..Public.School..mean	22
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Pupil.Teacher.Ratio..Public.School..sd	23
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Pupil.Teacher.Ratio..Public.School..median	24
2	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.Lunch.Eligible.mean	25
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.Lunch.Eligible.sd	26
2	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.Lunch.Eligible.median	27
2	10	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Reduced.Lunch.Eligible.min	28
2	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Reduced.Lunch.Eligible.mean	29
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Reduced.Lunch.Eligible.sd	30
2	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Reduced.Lunch.Eligible.median	31
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Total.Students.mean	32
2	2	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Total.Students.sd	33
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Total.Students.median	34
2	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..mean	35
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	36
2	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..median	37
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.Reduced.Lunch.Rate.min	38
2	18	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.Reduced.Lunch.Rate.max	39
2	10	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.Reduced.Lunch.Rate.mean	40
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.Reduced.Lunch.Rate.sd	41
2	9	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.Reduced.Lunch.Rate.median	42
2	5	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	City..Large	43
2	6	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Rural..Distant	44
2	4	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Rural..Remote	45
2	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Suburb..Large	46
2	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Town..Distant	47
2	4	Participate.in.regional..cadre..and.state.event...	Designate.district.level.contact.person.	1
2	5	Participate.in.regional..cadre..and.state.event...	Administer.implementation.survey..e.g..Collabor...	2
2	4	Participate.in.regional..cadre..and.state.event...	Use.technology.to.increase.the.quality.and.time...	3
2	1	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	4
2	4	Participate.in.regional..cadre..and.state.event...	Annually..summarize.district.wide.fidelity.and....	5
2	4	Participate.in.regional..cadre..and.state.event...	Align.implementation.goals.with.CSIP..Comprehen...	6
2	14	Participate.in.regional..cadre..and.state.event...	CFA.avg	7
2	12	Participate.in.regional..cadre..and.state.event...	ETLP.avg	8
2	8	Participate.in.regional..cadre..and.state.event...	DBDM.avg	9
2	3	Participate.in.regional..cadre..and.state.event...	PD.avg	10
2	7	Participate.in.regional..cadre..and.state.event...	Leadership.avg	11
2	15	Participate.in.regional..cadre..and.state.event...	Total.Students..All.Grades..Excludes.AE...Public.School..mean	12
2	14	Participate.in.regional..cadre..and.state.event...	Total.Students..All.Grades..Excludes.AE...Public.School..sd	13
2	15	Participate.in.regional..cadre..and.state.event...	Total.Students..All.Grades..Excludes.AE...Public.School..median	14
2	19	Participate.in.regional..cadre..and.state.event...	Full.Time.Equivalent..FTE..Teachers..Public.School..min	15
2	16	Participate.in.regional..cadre..and.state.event...	Full.Time.Equivalent..FTE..Teachers..Public.School..max	16
2	14	Participate.in.regional..cadre..and.state.event...	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	17
2	14	Participate.in.regional..cadre..and.state.event...	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	18
2	14	Participate.in.regional..cadre..and.state.event...	Full.Time.Equivalent..FTE..Teachers..Public.School..median	19
2	11	Participate.in.regional..cadre..and.state.event...	Pupil.Teacher.Ratio..Public.School..min	20
2	12	Participate.in.regional..cadre..and.state.event...	Pupil.Teacher.Ratio..Public.School..max	21
2	13	Participate.in.regional..cadre..and.state.event...	Pupil.Teacher.Ratio..Public.School..mean	22
2	11	Participate.in.regional..cadre..and.state.event...	Pupil.Teacher.Ratio..Public.School..sd	23
2	12	Participate.in.regional..cadre..and.state.event...	Pupil.Teacher.Ratio..Public.School..median	24
2	14	Participate.in.regional..cadre..and.state.event...	Free.Lunch.Eligible.mean	25
2	15	Participate.in.regional..cadre..and.state.event...	Free.Lunch.Eligible.sd	26
2	14	Participate.in.regional..cadre..and.state.event...	Free.Lunch.Eligible.median	27
2	5	Participate.in.regional..cadre..and.state.event...	Reduced.Lunch.Eligible.min	28
2	9	Participate.in.regional..cadre..and.state.event...	Reduced.Lunch.Eligible.mean	29
2	9	Participate.in.regional..cadre..and.state.event...	Reduced.Lunch.Eligible.sd	30
2	9	Participate.in.regional..cadre..and.state.event...	Reduced.Lunch.Eligible.median	31
2	15	Participate.in.regional..cadre..and.state.event...	Total.Students.mean	32
2	14	Participate.in.regional..cadre..and.state.event...	Total.Students.sd	33
2	15	Participate.in.regional..cadre..and.state.event...	Total.Students.median	34
2	14	Participate.in.regional..cadre..and.state.event...	Free.and.Reduced.Lunch.Students..Public.School..mean	35
2	14	Participate.in.regional..cadre..and.state.event...	Free.and.Reduced.Lunch.Students..Public.School..sd	36
2	13	Participate.in.regional..cadre..and.state.event...	Free.and.Reduced.Lunch.Students..Public.School..median	37
2	15	Participate.in.regional..cadre..and.state.event...	Free.Reduced.Lunch.Rate.min	38
2	17	Participate.in.regional..cadre..and.state.event...	Free.Reduced.Lunch.Rate.max	39
2	19	Participate.in.regional..cadre..and.state.event...	Free.Reduced.Lunch.Rate.mean	40
2	20	Participate.in.regional..cadre..and.state.event...	Free.Reduced.Lunch.Rate.sd	41
2	18	Participate.in.regional..cadre..and.state.event...	Free.Reduced.Lunch.Rate.median	42
2	17	Participate.in.regional..cadre..and.state.event...	City..Large	43
2	18	Participate.in.regional..cadre..and.state.event...	Rural..Distant	44
2	13	Participate.in.regional..cadre..and.state.event...	Rural..Remote	45
2	19	Participate.in.regional..cadre..and.state.event...	Suburb..Large	46
2	16	Participate.in.regional..cadre..and.state.event...	Town..Distant	47
2	19	Reduced.Lunch.Eligible.min	Designate.district.level.contact.person.	1
2	11	Reduced.Lunch.Eligible.min	Administer.implementation.survey..e.g..Collabor...	2
2	19	Reduced.Lunch.Eligible.min	Use.technology.to.increase.the.quality.and.time...	3
2	4	Reduced.Lunch.Eligible.min	Participate.in.regional..cadre..and.state.event...	4
2	12	Reduced.Lunch.Eligible.min	Annually..summarize.district.wide.fidelity.and....	5
2	18	Reduced.Lunch.Eligible.min	Align.implementation.goals.with.CSIP..Comprehen...	6
2	13	Reduced.Lunch.Eligible.min	CFA.avg	7
2	14	Reduced.Lunch.Eligible.min	ETLP.avg	8
2	7	Reduced.Lunch.Eligible.min	DBDM.avg	9
2	7	Reduced.Lunch.Eligible.min	PD.avg	10
2	8	Reduced.Lunch.Eligible.min	Leadership.avg	11
2	9	Reduced.Lunch.Eligible.min	Total.Students..All.Grades..Excludes.AE...Public.School..mean	12
2	16	Reduced.Lunch.Eligible.min	Total.Students..All.Grades..Excludes.AE...Public.School..sd	13
2	8	Reduced.Lunch.Eligible.min	Total.Students..All.Grades..Excludes.AE...Public.School..median	14
2	3	Reduced.Lunch.Eligible.min	Full.Time.Equivalent..FTE..Teachers..Public.School..min	15
2	14	Reduced.Lunch.Eligible.min	Full.Time.Equivalent..FTE..Teachers..Public.School..max	16
